galaxy,radius_kpc,vobs_kms,errv_kms,carrier_id,formula_id,selected_spin_normalization_route,beta_cl_value,v_carrier_kms,v_beta_cl_transfer_kms,construction_used_vobs,scoring_used_vobs,endpoint_validation_claim,claim_boundary
NGC4013,14.98,163.0,8.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,117.00887765464635,162.79259646117512,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,15.68,162.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,113.89317297362471,158.4577659338129,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,16.37,164.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,110.94158981193662,154.3512750743716,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,17.19,166.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,107.70590536270517,149.84951859761833,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,17.88,166.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,105.10472016041906,146.2305308640006,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,18.58,166.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,102.6888801185406,142.86941091365765,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,19.39,166.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,100.23901136783023,139.4609473601967,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,20.09,168.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,98.23667263298366,136.67512522281535,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,20.79,172.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,96.29242597421668,133.97012566991117,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,21.48,173.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,94.58569315705203,131.59557535936304,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,22.3,171.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,92.84981556255241,129.18047638216032,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,22.99,170.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,91.54538983476995,127.36564954702716,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,23.69,172.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,90.42032321331307,125.80036219302532,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,24.39,173.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,89.68365765288567,124.77545107765286,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,25.2,176.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,88.72531065034374,123.44211808633014,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,25.9,178.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,87.52359510440598,121.77019029886453,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,26.59,180.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,86.34052901158296,120.12420919985526,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,27.41,180.0,8.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,84.94637278895432,118.18454174979995,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,28.1,180.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,83.74918119002716,116.51890805808905,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,28.8,180.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,82.65108740966448,114.99114759028313,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,29.61,178.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,81.45181121374773,113.32261363182911,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,30.31,174.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,80.58039680964596,112.11022858651575,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4013,31.01,170.0,10.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.9356715758386864,79.26638726471643,110.28206793852452,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,1.74,96.4,12.1,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,104.74415950304818,126.8514766436192,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,3.5,157.0,10.5,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,158.4362084562743,191.87577705380116,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,5.24,192.0,8.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,171.81946062655416,208.0837003227307,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,6.98,201.0,6.9,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,177.5793912592337,215.05932273057437,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,8.72,201.0,7.3,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,181.4758150553401,219.77812628497256,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,10.47,194.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,169.67667149611344,205.48865381491666,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,12.19,190.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,157.3897229808859,190.60842020575413,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,13.94,186.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,146.31620860314828,177.19772831500975,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,15.68,184.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,136.70801640723195,165.5616297133286,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,17.42,182.0,7.3,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,131.45106503942827,159.19514544524696,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,19.16,181.0,6.6,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,124.86843516277442,151.22318477446947,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,20.9,183.0,6.5,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,118.28797846780543,143.25385595741105,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,22.65,185.0,6.5,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,115.91523238988049,140.3803177562059,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,24.39,186.0,9.1,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,111.17167534943422,134.63558489493036,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,26.13,186.0,11.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,106.49870914710657,128.9763417840652,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,27.87,184.0,13.6,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,102.36963123895679,123.97578010778288,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4157,29.61,185.0,13.6,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.4666666666666668,98.89046288697409,119.7622979906448,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,0.87,47.8,8.2,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,109.69136930497314,144.41539830179698,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,1.74,98.9,8.2,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,156.92569499607131,206.6022777383315,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,2.61,146.0,7.7,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,187.89420374242522,247.3742140698312,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,3.5,164.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,199.95519160551947,263.2532424491672,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,4.37,174.0,5.95,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,189.6952487544166,249.74540001102457,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,5.24,175.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,179.16247863322275,235.87836378099624,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,6.11,184.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,171.53028449810256,225.83011328577655,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,6.98,185.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,164.82326595477957,216.99991305681823,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,7.85,188.0,6.65,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,160.952999506067,211.90447050498958,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,8.72,190.0,7.35,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,152.85172226703892,201.2386434062802,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,9.6,191.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,145.1025713073342,191.0364120964029,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,10.47,191.0,5.55,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,139.07928458257183,183.1063866353838,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,11.35,189.0,5.95,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,133.9824979241692,176.3961551924153,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,12.19,186.0,6.85,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,129.28825855428636,170.21590188150265,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,13.12,183.0,6.4,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,124.72642001596935,164.20996236525968,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,13.94,179.0,6.85,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,120.82271330341824,159.07049366030563,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,14.86,177.0,7.25,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,116.91676804462224,153.92807777227216,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,15.79,177.0,8.55,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,113.71339454963078,149.71064059266683,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC4217,16.72,178.0,12.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.7333333333333334,111.19548439572536,146.3956578363352,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,2.67,221.0,20.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,244.4346894366673,251.2152114635373,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,3.21,237.0,13.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,258.4806130060822,265.650763421499,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,3.74,249.0,8.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,270.7716019083242,278.2826995157117,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,4.27,250.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,271.5403398208082,279.0727619151599,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,4.81,253.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,269.61564652297164,277.0946783831834,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,5.35,257.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,271.0866541347988,278.6064911668815,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,5.88,257.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,266.16503874476075,273.54835210405037,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,6.41,257.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,262.22154650218965,269.4954689396131,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,7.48,257.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,251.3774512560743,258.3505627617629,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,8.55,255.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,236.14057201167276,242.69101848738745,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,9.62,248.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,227.0549262843685,233.35334052552471,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,10.66,247.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,219.36327541318306,225.44832628813597,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,11.74,246.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,211.95841927132784,217.83806235292963,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,12.83,244.0,6.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,206.83994839005354,212.57760710505679,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,13.91,242.0,4.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,201.74420772354284,207.34051259915398,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,15.0,238.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,196.2773438275544,201.72200005153564,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,16.08,236.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,191.52218579057623,196.8349358031875,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,17.07,233.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,188.13817422309594,193.35705308744525,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,18.15,234.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,185.78748881450548,190.94116059131773,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,19.24,236.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,184.15190550195237,189.26020684176527,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,20.32,237.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,181.85988108981047,186.90460257502713,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,21.41,238.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,177.98602374905732,182.92328595716214,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,22.49,240.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,174.25071075895215,179.08435685567343,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,23.48,238.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,171.27814119145503,176.02932937896847,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,24.57,237.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,167.19939653001143,171.83744194682146,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,25.65,236.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,163.54094548460944,168.07750691011387,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,26.74,238.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,160.26804095015325,164.71381329273794,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,27.82,239.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,156.90025892266718,161.25261031803814,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,28.91,239.0,3.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,153.3762087156936,157.6308043460901,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,29.89,241.0,4.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,150.21950505843108,154.38653497248143,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,30.98,236.0,4.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,146.9110038424624,150.9862572356658,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,32.06,236.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,144.12616885909372,148.12417202652333,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,33.15,239.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,141.82902153649655,145.76330274181132,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,34.23,237.0,5.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,139.62639793391506,143.4995792278849,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,35.32,241.0,7.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,137.28753694345312,141.09583915458833,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
NGC7331,36.31,238.0,9.0,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,1.056248698154465,134.496993089065,138.2278867125925,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,0.62,35.1,4.01,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,50.35268016699806,71.20944319400343,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,1.23,64.6,4.19,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,79.6547851669942,112.64887749107844,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
UGC11455,1.83,80.1,6.32,BARYONIC_050_FAST_PACKET,BETA_CL_TRANSFER_SOURCE_FROZEN,BULLOCK_DISK_CONVERSION,2.0,98.81199395822351,139.741261980848,False,True,False,ugc12506_beta_closure_transfer_scoring_runner_not_endpoint
