galaxy,r_kpc,vobs_km_s,err_km_s,v_base_km_s,v_full_time_km_s,K_time_shape,source_load,source_status,source_note,construction_used_vobs,epsilon_time_readout_source_frozen,Xi_t_time_readout,v_xi_base_time_readout_km_s,v_xi_full_time_readout_km_s,time_readout_construction_used_vobs,time_readout_endpoint_validation_claim,time_readout_claim_boundary
NGC7331,7.48,257.0,5.0,284.41343602784366,284.4177632716385,0.0193612982864899,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.000116167789719,284.4464757080734,284.45080345455455,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,8.55,255.0,5.0,273.66201919031096,273.6712746364921,0.0398463852896559,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0002390783117379,273.72744584384577,273.7367035028034,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,9.62,248.0,6.0,268.45168254013794,268.4675016860409,0.0668084901249385,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0004008509407496,268.55929164963,268.57511713665247,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,10.66,247.0,6.0,264.34564987893685,264.3693127452081,0.0984076031101374,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0005904456186607,264.5017316097199,264.5254084476269,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,11.74,246.0,6.0,260.5153787770855,260.54854687947903,0.1359412741101507,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0008156476446608,260.727867532183,260.7610626880611,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,12.83,244.0,6.0,258.6329772645556,258.6766577595159,0.1777369902554727,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0010664219415328,258.9087891463145,258.952516223113,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,13.91,242.0,4.0,256.64040929088185,256.6954061428485,0.2220644817542288,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0013323868905253,256.98235360780006,257.03742373685134,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,15.0,238.0,3.0,254.2333611231531,254.30062433929163,0.2690526752234239,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0016143160513404,254.64377411880042,254.71114591902844,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,16.08,236.0,3.0,252.3291890920333,252.40948468667128,0.3187850927327201,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0019127105563963,252.81182179569655,252.89227097256602,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,17.07,233.0,3.0,251.36723169686047,251.4600763154197,0.3672106730040094,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.002203264038024,251.92106007879582,252.01410925856428,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,18.15,234.0,3.0,251.44444530657097,251.55131821539783,0.4228357127250939,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0025370142763506,252.08236345402278,252.1895075009451,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,19.24,236.0,3.0,252.1222706319629,252.24361371779025,0.4813937433929669,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0028883624603577,252.8504911338764,252.9721847025177,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,20.32,237.0,3.0,252.1268460122111,252.2632040972072,0.5409873470939199,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0032459240825635,252.94523061354292,253.08203130653095,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,21.41,238.0,3.0,250.63578410936609,250.78831088557016,0.6015766818980983,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0036094600913885,251.5404439695827,251.69352128509837,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,22.49,240.0,3.0,249.17965159949975,249.3481162695334,0.6605989705178109,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0039635938231068,250.16729852742344,250.33643092298263,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,23.48,238.0,3.0,248.21005519077875,248.39241316565128,0.7123170471114404,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0042739022826686,249.27088071223992,249.4540180672775,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,24.57,237.0,3.0,246.31665203690832,246.51391198200687,0.7646738614945329,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.004588043168967,247.4467634696891,247.6449284519313,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,25.65,236.0,3.0,244.7377456625781,244.9479184357738,0.8095311191521763,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.004857186714913,245.92648258944814,246.13767621104563,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,26.74,238.0,3.0,243.4929638788344,243.713489625639,0.8451076582696065,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0050706459496177,244.72763048988702,244.94927444467643,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,27.82,239.0,3.0,242.06496856901256,242.2937499760808,0.8716207321001986,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0052297243926012,243.33090163973216,243.56087951050552,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,28.91,239.0,3.0,240.37099601202328,240.6080720540843,0.8969196694015736,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0053815180164094,241.66455685768426,241.9029087287369,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,29.89,241.0,4.0,238.7472622202712,238.99164161633763,0.9183218111565444,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0055099308669393,240.06274312977592,240.30846903941998,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,30.98,236.0,4.0,237.02817881487505,237.28017889938656,0.9401586956698303,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.005640952174019,238.3652434354646,238.61866504040069,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,32.06,236.0,5.0,235.72374059316053,235.98227839885257,0.9592574478805476,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0057555446872832,237.08045911599802,237.3404849475841,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,33.15,239.0,5.0,234.85200421880003,235.11587883097584,0.9754510742894402,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0058527064457365,236.22652405768554,236.49194305050491,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,34.23,237.0,5.0,233.9781090733036,234.24635275707465,0.9879234794992752,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0059275408769957,235.36502387915777,235.63485758832934,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,35.32,241.0,7.0,232.88210399726876,233.15391300451552,0.9963754762112969,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.0059782528572678,234.27433210089697,234.54776605111795,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
NGC7331,36.31,238.0,9.0,231.064523260455,231.33946376571816,1.0,0.1,vertical_outer_warp_overlay,existing trial galaxy full-time/projection source status,False,0.006,1.006,232.45091040001773,232.72750054831246,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,0.82,107.0,25.6,54.16659881064967,54.16659881064967,0.0,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0,54.16659881064967,54.16659881064967,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,2.46,159.0,26.5,96.37395661334466,96.37395661334466,0.0,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0,96.37395661334466,96.37395661334466,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,4.1,194.0,13.9,120.25187486866028,120.25187486866028,0.0,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0,120.25187486866028,120.25187486866028,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,5.74,198.0,14.6,133.97466083057077,133.97466083057077,0.0,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0,133.97466083057077,133.97466083057077,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,7.38,211.0,13.2,142.93610444976235,142.93610444976235,0.0,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0,142.93610444976235,142.93610444976235,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,9.02,222.0,13.6,152.54658774158432,152.5743053332274,0.001122833460996,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0000330741458423,152.55163308967502,152.57935159805376,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,10.65,230.0,11.6,159.53951795342925,159.6514672067665,0.0047441643519329,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0001397439505733,159.5618126359406,159.6737775335088,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,12.29,239.0,11.6,164.1632328261292,164.42067483715778,0.0112308756006309,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0003308163057607,164.21754070035448,164.4750678773981,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,13.93,237.0,11.6,166.76321472174573,167.2319831421775,0.0207867444460403,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0006122936671158,166.86532278202773,167.33437822639468,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,15.57,240.0,11.6,170.15122534992443,170.89211553895768,0.033546817436888,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0009881539613776,170.31936095728722,171.06098325989572,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,17.21,245.0,11.6,173.09411418623168,174.16945423975343,0.0495784509593072,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0014603812360612,173.34689758266188,174.42380804262018,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,18.85,249.0,11.6,174.16014252131228,175.64352985196302,0.0688916897950128,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.00202927136993,174.5135607123137,175.99995823840504,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,20.49,248.0,11.6,173.64928678127978,175.62133871775174,0.091446758934498,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.002693652751599,174.11703766043138,176.09440162002832,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,22.13,250.0,11.6,172.7145851428638,175.25061593470653,0.1171596979549493,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0034510522455906,173.31063219976733,175.85541496636912,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,23.77,255.0,11.6,171.15101480506365,174.33199343568754,0.1459067391060264,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0042978241530827,171.88659177031747,175.08124168773048,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,25.41,244.0,14.9,169.46353582536972,173.36387989892,0.177527800688715,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0052292531127651,170.3497035475847,174.27044350752246,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,27.05,244.0,11.6,168.73474800265194,173.3981553785927,0.2118293363138736,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0062396380285057,169.78759175301963,174.4800971029657,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,28.68,249.0,11.6,169.16897449275453,174.6103209576239,0.2483556268613886,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0073155552527508,170.40653947270746,175.88769240828998,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,30.32,251.0,11.6,169.9079897064059,176.160994798124,0.2873024756412077,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0084627723614186,171.34588234567747,177.65180519606156,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,31.96,249.0,11.6,170.0846566582433,177.20212352904855,0.3281720677642709,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.009666625735357,171.72880137748524,178.91507013671438,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,33.6,244.0,12.9,169.01788672841502,177.08430145826006,0.3706575063811307,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0109180754309681,170.8632367648987,179.01772121922164,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,35.24,239.0,16.2,167.8347737273134,176.88976859036546,0.414427264592843,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0122073560027187,169.88359255983846,179.04912496878657,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,36.88,238.0,18.4,167.60503997868037,177.62207940456256,0.4591263252671325,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0135240100775278,169.8717322283965,180.0242421964213,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,38.52,241.0,24.9,168.44896026767782,179.3712262953243,0.5043771940591703,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0148569181942741,170.95159269028525,182.03612993080057,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,40.16,237.0,23.0,169.3802462700608,181.1934105291607,0.5498363258810572,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0161959609000417,172.12352211589015,184.12801192143618,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,41.8,228.0,14.0,170.33495306725862,183.1630510493617,0.6020563507569373,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0177341522513201,173.35569905867484,186.41129248348741,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,43.44,233.0,16.9,171.50794333142414,185.54750939833116,0.665544750054561,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0196042644724124,174.8702304116129,189.18503184477345,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,45.08,233.0,13.7,173.70489931213032,189.0563114786716,0.7393619256112877,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.021778620790454,177.48795244369322,193.17369719440754,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,46.71,230.0,11.6,175.96259188437932,192.73828173376876,0.821187750130775,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0241888796113998,180.21892983558044,197.40040482713496,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,48.35,226.0,11.6,180.92053026795017,198.95165174287695,0.90938573619781,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0267868366152684,185.76681895258548,204.28093713245116,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
UGC12506,49.99,225.0,11.6,186.02961901232217,205.27798236285773,1.0,0.4909327902895872,edgeon_highspin_projection_history_theta,"UGC12506 high-spin, edge-on, extended H I trajectory/phase diagnostic",False,0.02945596741737523,1.0294559674173753,191.50930140861587,211.32464392284263,False,False,time_readout_xi_trial_diagnostic_not_endpoint_validation
